@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute class {class_0,class_1}

@data
198,3025,0,0,13075,0,129,0,1,1,0,0.7,394,3.55,1403,101,312,10.6,class_1
199,2991,0,1,14872,0,1023,0,0,0,0,2.1,392,3.43,1395,184.5,328,10.2,class_1
199,2991,0,1,14872,0,301,0,0,0,0,2.1,228,4.06,1243,268.2,331,10.2,class_1
199,2991,0,1,14872,0,820,0,1,0,0,3,317,3.47,1368,217,298,10,class_1
200,2932,1,0,11773,0,1023,0,0,1,0,4.7,236,3.55,1391,138,332,9.9,class_1
200,2932,1,0,11773,0,234,0,1,1,0,3.8,293,3.99,1956,179.8,210,10.2,class_1
201,2963,0,0,15009,0,718,0,0,0,0,0.7,223,2.77,1276,122.5,153,11.1,class_1
201,2963,0,0,15009,0,929,0,0,0,0,0.6,198,3.11,1251,112,180,10.8,class_1
202,2941,0,1,22514,0,1023,0,0,0,0,0.5,223,3.8,1044,80.6,514,10,class_1
202,2941,0,1,22514,0,776,0,0,0,0,0.6,246,3.44,642,79.1,199,10.7,class_1
203,2890,0,0,13535,0,1023,0,1,0,0,0.5,149,4.04,598,52.7,166,9.9,class_1
203,2890,0,0,13535,0,358,0,0,0,0,0.5,255,3.6,596,68.2,166,9.9,class_1
203,2890,0,0,13535,0,759,0,1,0,0,0.6,155,4.01,415,58.9,148,10.5,class_1
203,2890,0,0,13535,0,939,0,1,0,0,0.5,159,3.82,362,48,142,9.7,class_1
203,2890,0,0,13535,0,55,0,0,0,0,0.5,165,3.62,383,43,152,10.3,class_1
203,2890,0,0,13535,0,215,0,0,0,0,0.5,162,3.16,379,41,158,10.3,class_1
203,2890,0,0,13535,0,337,0,0,0,0,0.8,190,3.66,466,65,169,11,class_1
203,2890,0,0,13535,0,466,0,0,0,0,0.9,176,3.88,367,53,165,11.1,class_1
203,2890,0,0,13535,0,560,0,0,0,0,0.7,178,3.66,366,48,150,11.3,class_1
204,2090,2,0,22857,0,1023,0,0,0,0,0.7,255,3.74,1024,77.5,281,10.2,class_1
204,2090,2,0,22857,0,268,0,1,0,0,0.8,340,3.82,1052,89.9,284,9.9,class_1
204,2090,2,0,22857,0,741,0,1,0,0,0.8,265,4.18,1185,35.7,272,9.7,class_1
205,2081,2,1,17889,0,1023,1,0,0,0,2.5,382,3.55,1516,238.7,126,10.3,class_1
205,2081,2,1,17889,0,216,0,1,1,0,2.7,269,3.46,1049,128.7,100,10.3,class_1
205,2081,2,1,17889,0,696,1,0,1,0.5,2.6,362,3.29,1082,136.4,107,10.8,class_1
205,2081,2,1,17889,0,907,1,0,0,0.5,3.8,306,3.14,1119,152,112,10.4,class_1
205,2081,2,1,17889,0,21,1,0,0,1,5.4,294,2.82,1132,153,95,11.5,class_1
206,2924,0,1,22642,0,1023,0,0,0,0,0.6,213,4.07,5300,57.4,240,11,class_1
206,2924,0,1,22642,0,223,0,0,0,0,0.5,414,4.22,294,40.3,219,9.9,class_1
206,2924,0,1,22642,0,770,0,0,0,0,0.5,270,3.33,522,65.1,235,10.4,class_1
206,2924,0,1,22642,0,951,0,0,0,0,0.5,251,3.9,367,57,206,10.1,class_1
206,2924,0,1,22642,0,60,0,0,0,0,0.6,252,3.92,300,37,199,10.6,class_1
206,2924,0,1,22642,0,180,0,0,0,0,0.6,234,3.65,327,36,195,10.8,class_1
206,2924,0,1,22642,0,319,0,0,0,0,0.5,238,3.74,287,36,236,11.3,class_1
206,2924,0,1,22642,0,440,0,0,0,0,0.5,244,3.74,296,35,224,11.7,class_1
209,2888,0,0,19221,0,1023,0,1,1,0.5,0.7,252,4.01,1210,72.9,309,9.5,class_1
209,2888,0,0,19221,0,422,0,0,0,0,0.5,275,3.18,1233,114.7,303,9.5,class_1
210,2893,0,0,18176,1,1023,0,1,0,0,0.9,346,3.37,1098,122.5,298,10,class_1
210,2893,0,0,18176,1,268,0,1,0,0,1.1,294,3.26,1044,85.3,293,10,class_1
211,2865,0,0,19327,0,1023,0,0,0,0.5,1.3,192,3.76,1282,100.8,114,10.3,class_1
211,2865,0,0,19327,0,674,1,0,1,0.5,0.9,212,3.83,742,76,102,10.8,class_1
211,2865,0,0,19327,0,955,1,0,0,0.5,1.9,252,3.53,1004,105,61,10.6,class_1
211,2865,0,0,19327,0,83,0,0,0,0.5,3.3,245,3.53,533,92,63,11.9,class_1
211,2865,0,0,19327,0,198,0,0,1,1,4.6,242,3.11,518,89,85,12,class_1
211,2865,0,0,19327,0,317,0,0,0,1,3.6,196,3.02,372,88,69,13,class_1
211,2865,0,0,19327,0,451,0,0,1,1,5,252,3.53,404,90,75,12.4,class_1
211,2865,0,0,19327,0,549,1,0,1,1,3.8,192,3.12,386,75,68,13.6,class_1
212,2845,0,0,17263,0,1023,0,0,0,0.5,1.2,232,3.98,1074,100.8,223,9.9,class_1
212,2845,0,0,17263,0,259,0,0,0,0,0.8,353,4,477,145.7,197,9.9,class_1
212,2845,0,0,17263,0,783,0,0,0,0,1.2,187,3.21,996,141.1,148,9.7,class_1
213,2189,0,1,18337,0,1023,0,0,1,0,0.5,400,3.4,1134,96.1,356,10.2,class_1
213,2189,0,1,18337,0,512,0,0,0,0,0.4,364,4.04,943,80.6,298,10.2,class_1
214,1786,2,0,25329,0,1023,0,1,0,0,0.9,404,3.43,1866,79.1,236,9.9,class_1
214,1786,2,0,25329,0,257,0,1,0,0,1.1,301,3.22,2070,69.8,261,9.9,class_1
215,1080,2,0,15037,0,1023,0,0,0,0,5.9,1276,3.85,1204,203.1,216,10.7,class_1
215,1080,2,0,15037,0,339,0,1,1,0,23.8,390,3.58,3250,344.1,170,10.7,class_1
215,1080,2,0,15037,0,716,1,1,0,0.5,20.1,624,2.68,3462,319.3,217,11.4,class_1
215,1080,2,0,15037,0,990,0,0,0,0.5,22.5,656,2.93,807,206,280,12.7,class_1
216,2336,0,1,21610,0,1023,0,0,0,0,0.5,273,3.68,856,55.8,146,10.4,class_1
216,2336,0,1,21610,0,289,0,0,0,0,0.7,230,3.63,920,55.8,169,10.4,class_1
218,2839,0,1,12636,0,1023,0,0,0,0,0.5,260,3.89,897,66.7,423,10.1,class_1
218,2839,0,1,12636,0,271,0,0,0,0,0.6,273,3.51,871,60.5,433,10.1,class_1
218,2839,0,1,12636,0,663,0,0,0,0,0.5,240,3.46,516,38.8,356,9.7,class_1
218,2839,0,1,12636,0,907,0,0,0,0,0.5,262,3.38,546,32,402,9.9,class_1
218,2839,0,1,12636,0,12,0,0,0,0,0.4,244,3.73,511,38,369,10.5,class_1
218,2839,0,1,12636,0,161,0,0,0,0,0.5,250,3.54,529,35,439,10.3,class_1
218,2839,0,1,12636,0,269,0,0,0,0,0.6,221,3.52,530,35,444,10.6,class_1
218,2839,0,1,12636,0,406,0,0,0,0,0.4,244,3.61,639,34,431,11.7,class_1
218,2839,0,1,12636,0,508,0,0,0,0,0.6,261,3.65,772,42,419,11.7,class_1
218,2839,0,1,12636,0,594,0,0,0,0,0.5,273,3.67,1010,63,418,10.8,class_1
219,2826,0,0,15601,0,1023,0,0,0,0.5,1.6,215,4.17,936,134.9,176,9.6,class_1
219,2826,0,0,15601,0,413,0,0,0,0.5,1.2,425,3.86,811,159.7,168,9.6,class_1
220,1235,2,1,23241,0,1023,0,0,1,0,3.8,426,3.22,2716,210.8,228,10.6,class_1
220,1235,2,1,23241,0,645,0,0,0,0,5.1,364,3.01,2418,151.9,150,10.6,class_1
222,597,2,0,16898,0,1023,0,1,0,0,4.5,372,3.38,2310,167.4,240,12.4,class_1
222,597,2,0,16898,0,285,0,1,0,0,2.8,386,3.18,2232,221.7,307,12.4,class_1
222,597,2,0,16898,0,759,0,1,1,0,4.6,347,3.06,1969,150,184,10,class_1
222,597,2,0,16898,0,889,0,1,1,0,7.3,293,2.4,1082,150,229,12.8,class_1
224,2614,0,1,14106,0,1023,0,0,0,0,1,309,3.66,1214,158.1,309,9.7,class_1
224,2614,0,1,14106,0,301,0,0,0,0,1,353,3.41,1875,164,243,9.7,class_1
224,2614,0,1,14106,0,744,0,0,0,0,1.2,500,3.77,1602,137,241,9.7,class_1
225,2691,0,1,14161,0,1023,0,0,0,0,0.7,274,3.66,1065,88.4,251,10.1,class_1
225,2691,0,1,14161,0,271,0,0,0,0,0.5,388,2.56,1260,158.1,288,10.1,class_1
225,2691,0,1,14161,0,692,0,0,0,0,1,312,3.2,925,125,265,10,class_1
225,2691,0,1,14161,0,906,0,0,0,0,0.7,291,3.57,891,94,255,10.7,class_1
225,2691,0,1,14161,0,5,0,0,0,0,0.5,322,3.3,990,101,254,10.2,class_1
225,2691,0,1,14161,0,138,0,0,1,0,1,291,3.21,985,100,276,10.5,class_1
225,2691,0,1,14161,0,261,0,0,0,0,1.1,310,2.99,826,87,212,10.5,class_1
225,2691,0,1,14161,0,404,0,0,0,0,1.3,313,3.4,967,84,152,11.7,class_1
225,2691,0,1,14161,0,513,0,0,0,0,2,275,3.03,819,119,125,12.1,class_1
226,2647,0,0,20708,0,1023,0,1,0,0,0.5,223,3.7,884,76,231,9.6,class_1
226,2647,0,0,20708,0,384,0,1,0,0,0.8,253,3.53,943,108.5,261,9.6,class_1
226,2647,0,0,20708,0,974,0,1,0,0,0.6,266,3.66,682,81,250,10.1,class_1
226,2647,0,0,20708,0,67,0,1,0,0,0.9,250,3.58,703,99,259,10.6,class_1
226,2647,0,0,20708,0,185,0,1,0,0,0.8,255,3.44,395,49,304,10.1,class_1
226,2647,0,0,20708,0,331,0,0,0,0,0.7,258,3.44,585,85,272,11,class_1
226,2647,0,0,20708,0,473,0,0,0,0,0.7,294,3.44,515,73,229,10.9,class_1
226,2647,0,0,20708,0,564,0,0,0,0,0.8,251,3.47,461,54,217,10.5,class_1
227,999,2,1,21532,1,1023,0,0,0,0,2.3,316,3.35,1601,179.8,394,9.7,class_1
227,999,2,1,21532,1,765,0,0,0,0,2,316,3.33,1263,145,330,9.7,class_1
227,999,2,1,21532,1,906,0,1,0,0.5,14,257,2.41,383,296,283,14.9,class_1
227,999,2,1,21532,1,1022,0,0,0,0.5,27.6,388,2.6,3261,296,270,13.3,class_1
228,2636,0,0,13486,0,1023,0,0,0,0,0.7,215,3.35,645,93,165,9.6,class_1
228,2636,0,0,13486,0,422,0,1,0,0,0.1,560,4.1,464,61,184,9.6,class_1
228,2636,0,0,13486,0,731,0,1,0,0,0.7,195,3.61,464,57,198,9.8,class_1
228,2636,0,0,13486,0,1002,0,0,0,0,0.9,199,3.7,430,48,186,10.5,class_1
232,2620,0,1,18329,0,1023,0,1,0,0,0.4,267,3.02,1001,133.3,265,10.6,class_1
232,2620,0,1,18329,0,502,0,0,0,0,0.2,328,3.21,848,85,250,10.6,class_1
232,2620,0,1,18329,0,774,0,0,0,0,0.5,281,3.18,1008,92,273,10.1,class_1
232,2620,0,1,18329,0,1003,0,0,0,0,0.9,199,2.99,1309,149,263,11.5,class_1
234,2445,0,0,12557,0,1023,0,0,0,0.5,0.9,578,3.35,976,116.3,322,11.2,class_1
234,2445,0,0,12557,0,279,0,0,0,0,0.7,351,3.35,1461,154,274,10.2,class_1
235,2302,1,0,12120,0,1023,0,1,0,0,13,1336,4.16,3510,209.3,338,11.9,class_1
235,2302,1,0,12120,0,339,0,1,1,0,14.5,426,3.94,6665,335,287,11.9,class_1
236,2577,0,1,14019,0,1023,0,1,1,0,1.5,253,3.79,1006,139.5,341,9.7,class_1
237,1947,1,1,21828,0,1023,0,1,0,0,1.6,442,2.95,820,85.3,181,10.1,class_1
237,1947,1,1,21828,0,787,0,1,0,0.5,1.9,296,3.58,920,80,141,9.9,class_1
238,1874,2,0,24257,0,1023,0,0,0,0.5,0.6,280,3.35,1093,128.7,295,9.8,class_1
238,1874,2,0,24257,0,335,0,1,0,0.5,0.5,317,3.43,1106,116,382,9.8,class_1
238,1874,2,0,24257,0,774,0,1,0,0.5,0.4,277,3.71,1140,126,258,9.6,class_1
240,2500,0,1,20483,0,1023,0,0,0,0,0.4,232,3.72,369,51.2,326,10.1,class_1
240,2500,0,1,20483,0,230,0,1,0,0,0.3,372,3.62,587,55,309,10.1,class_1
240,2500,0,1,20483,0,727,0,0,0,0,0.2,240,4.04,533,36,311,9.7,class_1
240,2500,0,1,20483,0,920,0,0,0,0,0.3,269,3.79,510,42,325,10.8,class_1
240,2500,0,1,20483,0,38,0,1,1,0,0.5,279,3.59,524,35,399,10.8,class_1
240,2500,0,1,20483,0,153,0,1,1,0,0.4,271,3.53,430,37,358,11,class_1
240,2500,0,1,20483,0,328,0,0,0,0,0.5,261,3.65,423,41,349,11.1,class_1
240,2500,0,1,20483,0,444,0,0,0,0,0.5,277,4.13,368,37,354,11.4,class_1
242,2128,2,1,23585,0,1023,0,1,0,0,1.9,354,2.97,1553,196.9,277,9.9,class_1
242,2128,2,1,23585,0,279,0,1,1,0.5,1.5,260,3.45,2364,104,244,9.9,class_1
244,1690,2,1,16374,0,1023,0,0,1,0,3.9,350,3.22,1268,272.8,270,9.6,class_1
244,1690,2,1,16374,0,786,0,0,0,0,5,324,3.25,950,137,214,9.8,class_1
244,1690,2,1,16374,0,953,0,0,0,0,7.4,652,2.84,1583,99,197,11.7,class_1
245,2459,0,0,16718,0,1023,0,1,0,0.5,0.6,273,3.65,794,52.7,305,9.6,class_1
245,2459,0,0,16718,0,848,0,1,0,0.5,0.4,219,2.98,776,61,294,9.6,class_1
247,940,1,1,15056,0,1023,0,1,0,0,6.1,1712,2.83,3681,158.1,297,10,class_1
247,940,1,1,15056,0,548,0,1,0,0,5.6,424,2.7,4020,97,314,10,class_1
248,2454,0,0,20241,0,1023,0,1,0,0,0.8,324,3.51,1237,66.7,371,10,class_1
248,2454,0,0,20241,0,388,0,1,0,0,0.8,688,3.2,1123,56,323,10,class_1
250,2327,1,0,14899,0,854,0,1,0,0,0.9,340,3.59,2195,131,281,11.7,class_1
251,2307,0,1,20810,0,1023,0,0,0,0,0.5,227,3.61,676,83,249,9.9,class_1
254,737,1,1,14558,0,1023,0,1,1,0,3.1,227,3.75,1136,110,264,10,class_1
254,737,1,1,14558,0,294,0,1,0,0,7.1,340,4.04,1474,187,280,10,class_1
254,737,1,1,14558,0,798,0,1,1,0,13,284,3.73,1094,126,193,9.9,class_1
254,737,1,1,14558,0,897,1,1,1,0,17.1,411,3.15,1427,149,294,10.9,class_1
255,2405,0,0,12897,0,1023,0,1,1,0,0.7,193,3.85,466,53,156,10.3,class_1
255,2405,0,0,12897,0,289,0,0,1,0,0.5,393,3.9,718,94,196,10.3,class_1
255,2405,0,0,12897,0,768,0,1,1,0,0.4,186,3.81,480,58,165,9.9,class_1
255,2405,0,0,12897,0,937,0,1,1,0,0.4,166,3.18,578,69,189,9.9,class_1
255,2405,0,0,12897,0,115,0,1,1,0,0.4,183,3.39,339,32,266,10.8,class_1
255,2405,0,0,12897,0,299,0,0,1,0,0.4,170,3.67,464,36,206,11.5,class_1
256,2370,0,1,11485,0,1023,0,0,0,0,1.1,336,3.74,823,84,242,9.7,class_1
256,2370,0,1,11485,0,365,0,0,0,0,0.6,275,3.79,539,60,234,11.8,class_1
256,2370,0,1,11485,0,733,0,0,1,0,0.8,257,3.44,553,82,263,10.1,class_1
257,2283,0,1,21281,0,1023,0,0,0,0,0.5,280,4.23,377,56,227,10.6,class_1
257,2283,0,1,21281,0,248,0,0,0,0.5,0.5,288,3.9,300,31,232,10.6,class_1
257,2283,0,1,21281,0,738,0,0,0,0.5,0.3,339,3.03,314,44,272,10.9,class_1
258,2371,0,1,18806,0,1023,0,0,0,0,1.1,414,3.44,1003,99,271,9.6,class_1
258,2371,0,1,18806,0,375,0,0,0,0,1,312,3.55,1054,112,247,9.6,class_1
258,2371,0,1,18806,0,690,0,0,0,0,1.1,328,3.51,958,119,255,9.9,class_1
258,2371,0,1,18806,0,921,0,0,0,0,1,358,2.81,1066,81,234,10.4,class_1
258,2371,0,1,18806,0,37,0,0,0,0,1.8,411,3.2,1240,109,298,10.3,class_1
258,2371,0,1,18806,0,164,0,0,0,0,1.7,388,3.11,1116,106,294,11.3,class_1
258,2371,0,1,18806,0,303,0,1,0,0,1.9,450,3.33,1161,83,242,10.9,class_1
258,2371,0,1,18806,0,438,0,1,0,0,2.1,414,3.11,1047,85,240,10.9,class_1
259,2284,0,0,21904,0,1023,0,1,0,0,3.1,277,2.97,1110,125,221,9.8,class_1
259,2284,0,0,21904,0,786,0,1,0,0.5,4.2,326,2.41,876,95,230,10.9,class_1
259,2284,0,0,21904,0,955,0,1,0,0.5,2.5,428,3.09,1578,149,583,10.9,class_1
259,2284,0,0,21904,0,64,1,1,0,1,8.5,337,2.93,1510,181,554,10.7,class_1
259,2284,0,0,21904,0,366,1,0,0,0.5,8,429,3.09,1563,156,471,11.6,class_1
261,2348,0,0,19126,0,1023,0,1,1,0,3.2,375,3.14,857,89,375,9.5,class_1
261,2348,0,0,19126,0,309,0,1,1,0,1.3,560,3.48,1130,83,371,9.5,class_1
261,2348,0,0,19126,0,894,0,1,1,0,1.8,379,3.46,542,59,251,10.1,class_1
261,2348,0,0,19126,0,32,0,1,1,0,2.2,378,3.11,938,68,262,10.1,class_1
261,2348,0,0,19126,0,146,0,1,1,0.5,2.4,331,3.47,955,79,201,11,class_1
261,2348,0,0,19126,0,333,0,0,0,0,2.3,293,3.25,716,72,155,11.7,class_1
262,1850,1,0,15628,0,1023,0,1,0,0,2.8,322,3.06,2562,91,231,9.5,class_1
262,1850,1,0,15628,0,419,0,1,1,0,1.2,255,3.2,1123,87,196,9.5,class_1
262,1850,1,0,15628,0,855,0,1,0,0,1,333,3.21,1190,97,227,10.4,class_1
264,1542,1,0,16122,0,1023,0,1,1,0,3.4,356,3.12,1911,92,318,11.2,class_1
264,1542,1,0,16122,0,398,0,0,0,0,8.4,390,3.63,1390,132,217,11.2,class_1
264,1542,1,0,16122,0,744,0,1,1,0,9.3,376,3.7,1838,142,246,11.4,class_1
264,1542,1,0,16122,0,923,0,0,0,0,10.6,308,3.27,3012,145,193,12,class_1
266,2287,0,1,20567,0,1023,0,0,0,0,0.5,318,3.32,613,70,279,10.2,class_1
266,2287,0,1,20567,0,354,0,0,0,0,0.8,335,3.99,578,58,212,10.2,class_1
266,2287,0,1,20567,0,737,0,0,0,0,0.5,408,2.56,687,133,328,11.2,class_1
266,2287,0,1,20567,0,1007,0,0,0,0,0.7,263,3.47,458,37,280,10.5,class_1
266,2287,0,1,20567,0,158,0,0,0,0,0.6,294,3.14,363,43,268,11.9,class_1
266,2287,0,1,20567,0,264,0,0,0,0.5,0.6,390,3.03,270,21,300,11.9,class_1
266,2287,0,1,20567,0,410,0,0,0,0,1.2,242,3.37,463,39,229,11.4,class_1
269,1898,2,0,16467,0,1023,0,0,0,0,3.6,374,3.5,1428,188,151,10.1,class_1
269,1898,2,0,16467,0,294,0,0,1,0,10,296,3.45,2320,286,191,10.1,class_1
270,2010,1,1,9598,0,1023,0,1,1,0,1,448,3.74,1128,71,228,10.2,class_1
271,2238,0,0,18435,0,1023,0,1,0,0.5,1,321,3.5,955,111,289,9.7,class_1
271,2238,0,0,18435,0,321,0,1,0,0.5,1.4,386,3.77,1074,151,270,9.7,class_1
271,2238,0,0,18435,0,732,0,0,0,0.5,1.1,331,4.21,1007,135,243,10,class_1
271,2238,0,0,18435,0,931,0,0,0,0.5,1.1,296,3.62,1078,107,295,10.9,class_1
272,2194,0,1,14025,0,1023,0,0,0,0,0.5,226,2.93,674,58,153,9.8,class_1
272,2194,0,1,14025,0,220,0,0,0,0,0.4,230,3.68,550,67,156,9.8,class_1
272,2194,0,1,14025,0,730,0,0,0,0,0.7,237,3.78,632,165,159,10.1,class_1
272,2194,0,1,14025,0,930,0,0,0,0,0.5,249,3.21,358,38,219,10,class_1
272,2194,0,1,14025,0,72,0,0,1,0,0.4,261,3.58,412,44,219,10.7,class_1
272,2194,0,1,14025,0,213,0,0,1,0,0.3,192,3.29,369,72,166,10.8,class_1
273,1649,1,0,17320,0,1023,0,0,1,0,2.2,328,3.46,1677,87,202,9.6,class_1
273,1649,1,0,17320,0,499,0,1,1,0,4.2,293,3.08,1556,166,259,9.6,class_1
276,2147,0,1,18302,0,1023,0,0,0,0,1,219,3.85,640,145,95,10.7,class_1
276,2147,0,1,18302,0,395,0,0,0,0,0.9,247,3.08,712,63,130,10.7,class_1
277,2105,0,0,12816,0,1023,0,0,0,0.5,1,317,3.56,1636,84,394,9.8,class_1
277,2105,0,0,12816,0,429,0,0,0,0,1.3,411,3.25,1976,70,313,9.8,class_1
279,2102,0,0,20510,0,1023,0,0,0,0,0.5,198,3.77,911,57,280,9.8,class_1
279,2102,0,0,20510,0,230,0,1,0,0,0.6,424,3.75,938,57,258,9.8,class_1
279,2102,0,0,20510,0,719,0,0,0,0,0.6,221,3.46,1130,56,252,10.3,class_1
279,2102,0,0,20510,0,931,0,0,0,0,0.6,228,3.52,1099,66,285,10.5,class_1
279,2102,0,0,20510,0,1018,0,0,0,0,0.7,276,3.71,1957,107,309,10.2,class_1
279,2102,0,0,20510,0,134,0,0,0,0,0.6,284,3.36,979,86,281,11.5,class_1
279,2102,0,0,20510,0,281,0,0,0,0,0.6,241,3.47,731,46,261,11.5,class_1
280,2081,0,1,16858,0,1023,0,0,0,0,1.6,325,3.69,2583,142,284,9.6,class_1
280,2081,0,1,16858,0,249,0,0,0,0,1.2,301,3.54,2442,112,173,9.6,class_1
280,2081,0,1,16858,0,730,0,0,0,0,1,299,3.7,2508,105,229,10.2,class_1
280,2081,0,1,16858,0,937,0,0,0,0,1.2,308,3.26,2456,103,309,10.2,class_1
280,2081,0,1,16858,0,44,0,0,0,0,0.9,313,3.3,2022,131,308,11,class_1
280,2081,0,1,16858,0,172,0,0,0,0,1.3,339,3.46,1838,104,237,11,class_1
280,2081,0,1,16858,0,308,0,0,0,0,1.1,313,3.3,1506,102,177,11.5,class_1
284,2087,0,0,17738,0,1023,0,0,0,0,1.3,291,3.44,1082,85,251,9.5,class_1
284,2087,0,0,17738,0,289,0,0,0,0,1.2,434,3.7,1246,132,280,9.5,class_1
284,2087,0,0,17738,0,776,0,0,0,0,1.3,368,3.18,1205,99,247,10.6,class_1
284,2087,0,0,17738,0,974,0,0,0,0,1.4,452,3.47,1351,106,287,10.4,class_1
284,2087,0,0,17738,0,20,0,0,0,0,1.3,365,3.22,1048,112,256,11.1,class_1
284,2087,0,0,17738,0,158,0,0,0,0,1.2,353,3.72,930,107,248,11.2,class_1
284,2087,0,0,17738,0,308,0,0,0,0,1.4,351,3.27,735,76,258,11.5,class_1
285,2070,0,1,16929,0,1023,0,0,0,0,0.8,253,3.48,688,57,252,10,class_1
286,2077,0,1,14191,0,1023,0,1,1,0,2,310,3.36,1257,122,143,9.8,class_1
286,2077,0,1,14191,0,339,0,1,0,0,2.6,246,3.35,2358,222,46,9.8,class_1
288,1067,1,0,17874,0,1023,0,1,0,0.5,8.7,310,3.89,637,117,298,9.6,class_1
288,1067,1,0,17874,0,372,0,1,0,0,9,317,2.74,2718,155,245,9.6,class_1
289,799,2,1,24681,1,1023,0,1,0,0.5,4,416,3.99,960,86,269,9.8,class_1
289,799,2,1,24681,1,401,0,1,0,0.5,3,424,3.28,1328,97,294,9.8,class_1
289,799,2,1,24681,1,789,0,0,0,0.5,3,425,3.56,853,92,220,10.2,class_1
289,799,2,1,24681,1,980,0,1,0,0.5,13.3,411,2.4,2562,92,196,10.2,class_1
290,2032,0,1,24101,0,1023,0,0,0,0,1.4,294,3.57,722,93,283,9.8,class_1
290,2032,0,1,24101,0,388,0,0,0,0,0.9,247,3.35,828,94,242,9.8,class_1
292,1785,2,0,18352,1,1023,0,1,0,0,8.6,546,3.73,1070,127,291,11.2,class_1
292,1785,2,0,18352,1,301,0,1,0,0,9.3,656,3.52,1494,107,276,11.2,class_1
292,1785,2,0,18352,1,108,0,1,1,0,15.5,337,3.09,1158,140,69,13.2,class_1
295,875,1,1,12912,1,1023,0,0,0,0,2.4,646,3.83,855,127,306,10.3,class_1
298,1969,0,0,19258,0,1023,0,1,0,0,1.1,340,3.37,289,97,243,10.2,class_1
298,1969,0,0,19258,0,413,0,0,0,0,1.3,386,2.51,1960,122,191,10.2,class_1
299,1962,0,1,13913,0,1023,0,0,0,0,2.4,342,3.76,1653,150,213,10.8,class_1
302,1940,0,1,13806,0,1023,0,0,0,0,0.7,335,3.95,657,52,268,10.6,class_1
302,1940,0,1,13806,0,789,0,0,0,0,0.6,299,3.53,536,41,232,10.1,class_1
302,1940,0,1,13806,0,948,0,0,0,0,0.8,293,3.27,691,48,328,10.4,class_1
302,1940,0,1,13806,0,102,0,0,0,0,0.7,303,3.49,906,64,276,11.4,class_1
302,1940,0,1,13806,0,283,0,0,0,0,1,301,3.4,940,57,284,11.1,class_1
304,1899,0,1,12979,0,1023,0,0,0,0,0.5,219,3.93,663,45,246,10.8,class_1
305,1885,0,0,15730,0,1023,0,1,1,0,2.9,426,3.61,5184,288,275,10.6,class_1
305,1885,0,0,15730,0,407,0,0,1,0,1.5,221,3.39,3261,205,238,10.6,class_1
305,1885,0,0,15730,0,871,0,1,1,0,2.6,408,3.1,3116,220,241,10.7,class_1
305,1885,0,0,15730,0,997,0,1,1,0,2,390,3.28,4644,198,327,11.6,class_1
305,1885,0,0,15730,0,105,0,1,1,0,2,296,3.08,3018,204,206,11.9,class_1
306,1885,0,0,20597,0,1023,0,1,0,0,0.6,239,3.45,1072,55,227,10.7,class_1
306,1885,0,0,20597,0,285,0,1,0,0,0.5,294,3.43,746,45,134,10.7,class_1
307,1818,0,0,11167,0,1023,0,0,0,0,0.8,273,3.56,1282,130,344,10.5,class_1
307,1818,0,0,11167,0,225,0,0,0,0,0.8,342,3.2,1363,185,333,10.5,class_1
307,1818,0,0,11167,0,733,0,0,0,0,1.2,281,3.25,1128,122,392,10.7,class_1
307,1818,0,0,11167,0,933,0,0,1,0,2.8,255,3.01,1416,203,433,14.6,class_1
307,1818,0,0,11167,0,77,0,0,1,0,4.2,258,3.29,895,126,377,11.3,class_1
308,1822,0,1,22347,0,1023,0,1,0,0,0.4,246,3.58,797,91,288,10.4,class_1
308,1822,0,1,22347,0,578,0,1,0,0,0.5,317,3.47,1127,82,316,10.4,class_1
308,1822,0,1,22347,0,759,0,0,1,0,0.8,275,3.61,1036,84,292,10,class_1
308,1822,0,1,22347,0,948,0,1,0,0,0.9,412,3.29,942,65,258,10.5,class_1
308,1822,0,1,22347,0,79,0,1,0,0,1.1,294,3.11,1242,103,272,10.9,class_1
309,1663,0,0,21294,0,1023,0,0,0,0,0.4,260,2.75,1166,70,231,10.8,class_1
309,1663,0,0,21294,0,315,0,0,0,0,0.6,502,3.49,804,67,254,10.5,class_1
309,1663,0,0,21294,0,786,0,0,0,0,0.3,226,2.99,761,63,220,10.8,class_1
309,1663,0,0,21294,0,1013,0,0,0,0,0.5,248,3.6,944,84,222,11.3,class_1
309,1663,0,0,21294,0,111,0,0,0,0,0.6,250,3.23,1054,90,188,11.7,class_1
310,1608,0,1,22767,0,1023,0,0,0,0.5,1.7,434,3.35,1713,171,234,10.2,class_1
310,1608,0,1,22767,0,553,0,0,0,0.5,1.7,516,3.24,1661,82,249,9.9,class_1
310,1608,0,1,22767,0,891,0,1,0,0.5,2.2,386,2.94,1808,81,268,10.9,class_1
310,1608,0,1,22767,0,1021,0,1,0,0.5,1.4,367,2.71,1584,72,260,11.3,class_1
